Entity,Code,Year,Mean male height (cm),Mean female height (cm)
Solomon Islands,SLB,1971,167.3992108,156.4352371
Solomon Islands,SLB,1972,167.3733254,156.4250205
Solomon Islands,SLB,1973,167.3387844,156.4060418
Solomon Islands,SLB,1974,167.2948705,156.3787367
Solomon Islands,SLB,1975,167.2411594,156.3424184
Solomon Islands,SLB,1976,167.1764204,156.2970984
Solomon Islands,SLB,1977,167.0998975,156.2420972
Solomon Islands,SLB,1978,167.0113823,156.1782967
Solomon Islands,SLB,1979,166.9115599,156.1064638
Solomon Islands,SLB,1980,166.801577,156.0288792
Solomon Islands,SLB,1981,166.6826018,155.9466504
Solomon Islands,SLB,1982,166.5550544,155.8606431
Solomon Islands,SLB,1983,166.4189562,155.7716847
Solomon Islands,SLB,1984,166.2747554,155.6796314
Solomon Islands,SLB,1985,166.1217112,155.5845841
Solomon Islands,SLB,1986,165.9605102,155.4867558
Solomon Islands,SLB,1987,165.791653,155.3855101
Solomon Islands,SLB,1988,165.6163747,155.281315
Solomon Islands,SLB,1989,165.4367849,155.1750814
Solomon Islands,SLB,1990,165.2540024,155.0670042
Solomon Islands,SLB,1991,165.0692993,154.9586861
Solomon Islands,SLB,1992,164.8839869,154.8503333
Solomon Islands,SLB,1993,164.6989767,154.7419054
Solomon Islands,SLB,1994,164.5138233,154.633312
Solomon Islands,SLB,1995,164.3286878,154.5246685
Solomon Islands,SLB,1996,164.1434391,154.4162304
Somalia,SOM,1896,161.4491738,151.7690184
Somalia,SOM,1897,161.5508677,151.8801964
Somalia,SOM,1898,161.6526847,151.9916343
Somalia,SOM,1899,161.7547106,152.1031481
Somalia,SOM,1900,161.8565622,152.2142855
Somalia,SOM,1901,161.9585288,152.3252151
Somalia,SOM,1902,162.061118,152.435405
Somalia,SOM,1903,162.1637378,152.5446684
Somalia,SOM,1904,162.2661075,152.6526397
Somalia,SOM,1905,162.3684366,152.7592438
Somalia,SOM,1906,162.4706425,152.8643022
Somalia,SOM,1907,162.5734285,152.9681158
Somalia,SOM,1908,162.6769799,153.0708749
Somalia,SOM,1909,162.7809916,153.172712
Somalia,SOM,1910,162.8862593,153.2741103
Somalia,SOM,1911,162.9931394,153.3756668
Somalia,SOM,1912,163.1021278,153.4780003
Somalia,SOM,1913,163.2135453,153.5812777
Somalia,SOM,1914,163.3263223,153.6854407
Somalia,SOM,1915,163.4408543,153.7907515
Somalia,SOM,1916,163.5569124,153.8968197
Somalia,SOM,1917,163.6744051,154.0038057
Somalia,SOM,1918,163.7928755,154.1114657
Somalia,SOM,1919,163.9111288,154.2193457
Somalia,SOM,1920,164.0290148,154.3271718
Somalia,SOM,1921,164.1454063,154.4342352
Somalia,SOM,1922,164.2604258,154.5400991
Somalia,SOM,1923,164.3741829,154.643753
Somalia,SOM,1924,164.4873154,154.745707
Somalia,SOM,1925,164.6021237,154.8475858
Somalia,SOM,1926,164.7204021,154.9494374
Somalia,SOM,1927,164.8430519,155.0515516
Somalia,SOM,1928,164.9699195,155.1543015
Somalia,SOM,1929,165.1002493,155.2582417
Somalia,SOM,1930,165.2332937,155.3629373
Somalia,SOM,1931,165.3680453,155.4674285
Somalia,SOM,1932,165.5028058,155.5717607
Somalia,SOM,1933,165.6382064,155.6765662
Somalia,SOM,1934,165.773839,155.7830234
Somalia,SOM,1935,165.9095399,155.8906452
Somalia,SOM,1936,166.0441307,155.9992789
Somalia,SOM,1937,166.1768151,156.1080786
Somalia,SOM,1938,166.3066003,156.2158338
Somalia,SOM,1939,166.4331078,156.3224855
Somalia,SOM,1940,166.5564884,156.4269415
Somalia,SOM,1941,166.6770346,156.5284475
Somalia,SOM,1942,166.7955613,156.6276057
Somalia,SOM,1943,166.9133537,156.725482
Somalia,SOM,1944,167.030321,156.8221313
Somalia,SOM,1945,167.1455033,156.9169948
Somalia,SOM,1946,167.2595697,157.0105122
Somalia,SOM,1947,167.3716175,157.1027686
Somalia,SOM,1948,167.4814917,157.1928821
Somalia,SOM,1949,167.5883805,157.2809104
Somalia,SOM,1950,167.6915627,157.3680386
Somalia,SOM,1951,167.7900549,157.4525744
Somalia,SOM,1952,167.883198,157.5327823
Somalia,SOM,1953,167.9710126,157.6078658
Somalia,SOM,1954,168.0533714,157.6768025
Somalia,SOM,1955,168.1306204,157.7389523
Somalia,SOM,1956,168.203446,157.7940068
Somalia,SOM,1957,168.2728913,157.8428057
Somalia,SOM,1958,168.3394764,157.8856439
Somalia,SOM,1959,168.4026323,157.922251
Somalia,SOM,1960,168.4627093,157.9520387
Somalia,SOM,1961,168.5179851,157.9749789
Somalia,SOM,1962,168.5669237,157.9903477
Somalia,SOM,1963,168.6075161,157.997192
Somalia,SOM,1964,168.6383502,157.9940192
Somalia,SOM,1965,168.6607803,157.9815438
Somalia,SOM,1966,168.6761512,157.9605539
Somalia,SOM,1967,168.6847855,157.931817
Somalia,SOM,1968,168.6888024,157.8960888
Somalia,SOM,1969,168.6901186,157.8534744
Somalia,SOM,1970,168.6902137,157.8045456
Somalia,SOM,1971,168.6896072,157.7497065
Somalia,SOM,1972,168.6887035,157.6900815
Somalia,SOM,1973,168.688256,157.6271079
Somalia,SOM,1974,168.6871395,157.5619024
Somalia,SOM,1975,168.6836998,157.4942216
Somalia,SOM,1976,168.6753505,157.4237139
Somalia,SOM,1977,168.6595636,157.3504387
Somalia,SOM,1978,168.6351041,157.2751194
Somalia,SOM,1979,168.6014367,157.1979648
Somalia,SOM,1980,168.5582643,157.1209079
Somalia,SOM,1981,168.5059058,157.0452677
Somalia,SOM,1982,168.4433849,156.9727651
Somalia,SOM,1983,168.3688388,156.9035208
Somalia,SOM,1984,168.2824983,156.8366271
Somalia,SOM,1985,168.1833214,156.7710147
Somalia,SOM,1986,168.0711351,156.7065103
Somalia,SOM,1987,167.9466114,156.6417158
Somalia,SOM,1988,167.8119137,156.5761784
Somalia,SOM,1989,167.6696141,156.5109057
Somalia,SOM,1990,167.5215877,156.4453842
Somalia,SOM,1991,167.3701263,156.380846
Somalia,SOM,1992,167.2171556,156.3169096
Somalia,SOM,1993,167.0636458,156.2531818
Somalia,SOM,1994,166.909973,156.1890983
Somalia,SOM,1995,166.7567293,156.1251555
Somalia,SOM,1996,166.6032003,156.0613901
South Africa,ZAF,1896,165.2601636,154.9090635
South Africa,ZAF,1897,165.3139229,154.9977072
South Africa,ZAF,1898,165.3680357,155.0864993
South Africa,ZAF,1899,165.4220215,155.1753263
South Africa,ZAF,1900,165.4761074,155.2640836
South Africa,ZAF,1901,165.5305875,155.3521955
South Africa,ZAF,1902,165.5851091,155.4399271
South Africa,ZAF,1903,165.6395749,155.5265908
South Africa,ZAF,1904,165.6943131,155.6116663
South Africa,ZAF,1905,165.7490817,155.6953273
South Africa,ZAF,1906,165.8037406,155.7777257
South Africa,ZAF,1907,165.8584112,155.8589227
South Africa,ZAF,1908,165.9132857,155.9389981
South Africa,ZAF,1909,165.9683957,156.0185286
South Africa,ZAF,1910,166.0235714,156.0976127
South Africa,ZAF,1911,166.0796788,156.1770468
South Africa,ZAF,1912,166.1369784,156.2572249
South Africa,ZAF,1913,166.1950554,156.3379297
South Africa,ZAF,1914,166.2540536,156.4189891
South Africa,ZAF,1915,166.3137749,156.500829
South Africa,ZAF,1916,166.3740361,156.5833922
South Africa,ZAF,1917,166.4339572,156.6665912
South Africa,ZAF,1918,166.4938718,156.7502741
South Africa,ZAF,1919,166.5522665,156.8337213
South Africa,ZAF,1920,166.6086563,156.9170906
South Africa,ZAF,1921,166.6624776,156.998821
South Africa,ZAF,1922,166.7127515,157.0783554
South Africa,ZAF,1923,166.7601006,157.1551294
South Africa,ZAF,1924,166.80504,157.2296699
South Africa,ZAF,1925,166.8501311,157.3033086
South Africa,ZAF,1926,166.8967232,157.3765509
South Africa,ZAF,1927,166.9460878,157.449407
South Africa,ZAF,1928,166.9989266,157.5223515
South Africa,ZAF,1929,167.0545623,157.5950111
South Africa,ZAF,1930,167.1124348,157.6670888
South Africa,ZAF,1931,167.1717635,157.7375953
South Africa,ZAF,1932,167.2316378,157.8070621
South Africa,ZAF,1933,167.2926264,157.876146
South Africa,ZAF,1934,167.3546208,157.945541
South Africa,ZAF,1935,167.4178212,158.0155415
South Africa,ZAF,1936,167.4817102,158.0863096
South Africa,ZAF,1937,167.5451062,158.1573564
South Africa,ZAF,1938,167.6079803,158.228212
South Africa,ZAF,1939,167.6695796,158.2985909
South Africa,ZAF,1940,167.730014,158.3677221
South Africa,ZAF,1941,167.7901825,158.4356244
South Africa,ZAF,1942,167.8516,158.501814
South Africa,ZAF,1943,167.9155593,158.5677516
South Africa,ZAF,1944,167.9822375,158.6340104
South Africa,ZAF,1945,168.0511961,158.7000261
South Africa,ZAF,1946,168.1231916,158.7649658
South Africa,ZAF,1947,168.1976543,158.8288097
South Africa,ZAF,1948,168.2741448,158.8909947
South Africa,ZAF,1949,168.3521725,158.9513417
South Africa,ZAF,1950,168.4309008,159.0105628
South Africa,ZAF,1951,168.509307,159.0684259
South Africa,ZAF,1952,168.5866528,159.1228669
South Africa,ZAF,1953,168.6631169,159.1738536
South Africa,ZAF,1954,168.7381492,159.2203947
South Africa,ZAF,1955,168.8121067,159.2630531
South Africa,ZAF,1956,168.8847576,159.3012465
South Africa,ZAF,1957,168.9558947,159.336468
South Africa,ZAF,1958,169.0253525,159.3699587
South Africa,ZAF,1959,169.0923335,159.4024421
South Africa,ZAF,1960,169.1569161,159.4338121
South Africa,ZAF,1961,169.2170254,159.4641652
South Africa,ZAF,1962,169.2711715,159.4932313
South Africa,ZAF,1963,169.3167341,159.5193461
South Africa,ZAF,1964,169.351798,159.5413897
South Africa,ZAF,1965,169.3767247,159.5587689
South Africa,ZAF,1966,169.3925099,159.5723925
South Africa,ZAF,1967,169.4007048,159.5826573
South Africa,ZAF,1968,169.4031139,159.5885211
South Africa,ZAF,1969,169.4008866,159.5894167
South Africa,ZAF,1970,169.3954092,159.5847132
South Africa,ZAF,1971,169.3868644,159.5735421
South Africa,ZAF,1972,169.3760125,159.5559774
South Africa,ZAF,1973,169.3632564,159.5319728
South Africa,ZAF,1974,169.3481187,159.5030783
South Africa,ZAF,1975,169.3282512,159.4685929
South Africa,ZAF,1976,169.3020325,159.4276065
South Africa,ZAF,1977,169.2660408,159.3794252
South Africa,ZAF,1978,169.2191237,159.3248854
South Africa,ZAF,1979,169.1608799,159.2638942
South Africa,ZAF,1980,169.0917959,159.1992995
South Africa,ZAF,1981,169.0115688,159.1326347
South Africa,ZAF,1982,168.920298,159.0658767
South Africa,ZAF,1983,168.8163575,158.9992285
South Africa,ZAF,1984,168.7001233,158.9324851
South Africa,ZAF,1985,168.5707712,158.8642506
South Africa,ZAF,1986,168.4287537,158.7948976
South Africa,ZAF,1987,168.2751986,158.7233111
South Africa,ZAF,1988,168.1118058,158.6490266
South Africa,ZAF,1989,167.9411762,158.5733509
South Africa,ZAF,1990,167.7650673,158.4960186
South Africa,ZAF,1991,167.5859137,158.418584
South Africa,ZAF,1992,167.4051733,158.3410649
South Africa,ZAF,1993,167.2234797,158.2630552
South Africa,ZAF,1994,167.0415424,158.1841243
South Africa,ZAF,1995,166.8598129,158.1050895
South Africa,ZAF,1996,166.6780993,158.0260573
South Asia,,1896,159.8699,146.1869
South Asia,,1897,159.9133,146.3041
South Asia,,1898,159.9568,146.4216
South Asia,,1899,160.0005,146.5391
South Asia,,1900,160.0441,146.6564
South Asia,,1901,160.0879,146.7734
South Asia,,1902,160.132,146.8896
South Asia,,1903,160.176,147.005
South Asia,,1904,160.22,147.1191
South Asia,,1905,160.264,147.2324
South Asia,,1906,160.3077,147.3449
South Asia,,1907,160.3517,147.4563
South Asia,,1908,160.3964,147.567
South Asia,,1909,160.4419,147.6771
South Asia,,1910,160.4887,147.7874
South Asia,,1911,160.5379,147.8985
South Asia,,1912,160.5899,148.0105
South Asia,,1913,160.6442,148.1234
South Asia,,1914,160.7006,148.2372
South Asia,,1915,160.7591,148.3521
South Asia,,1916,160.8192,148.4681
South Asia,,1917,160.8811,148.5853
South Asia,,1918,160.9442,148.7036
South Asia,,1919,161.0075,148.8224
South Asia,,1920,161.0704,148.9419
South Asia,,1921,161.1326,149.0616
South Asia,,1922,161.1935,149.1815
South Asia,,1923,161.2533,149.3009
South Asia,,1924,161.313,149.4207
South Asia,,1925,161.3743,149.5426
South Asia,,1926,161.4381,149.6672
South Asia,,1927,161.5052,149.7938
South Asia,,1928,161.5758,149.9222
South Asia,,1929,161.6492,150.0522
South Asia,,1930,161.7246,150.1828
South Asia,,1931,161.801,150.3128
South Asia,,1932,161.8774,150.4421
South Asia,,1933,161.9543,150.5713
South Asia,,1934,162.0322,150.7009
South Asia,,1935,162.111,150.831
South Asia,,1936,162.1898,150.9611
South Asia,,1937,162.2681,151.0905
South Asia,,1938,162.3455,151.2181
South Asia,,1939,162.4212,151.3429
South Asia,,1940,162.4951,151.4637
South Asia,,1941,162.5683,151.5808
South Asia,,1942,162.6426,151.6941
South Asia,,1943,162.7198,151.8051
South Asia,,1944,162.7997,151.9142
South Asia,,1945,162.882,152.0211
South Asia,,1946,162.9665,152.1261
South Asia,,1947,163.0524,152.2286
South Asia,,1948,163.1389,152.328
South Asia,,1949,163.2252,152.4241
South Asia,,1950,163.3103,152.5169
South Asia,,1951,163.3929,152.6057
South Asia,,1952,163.4717,152.6892
South Asia,,1953,163.5466,152.7673
South Asia,,1954,163.6175,152.8396
South Asia,,1955,163.6845,152.9065
South Asia,,1956,163.7483,152.9678
South Asia,,1957,163.8105,153.0243
South Asia,,1958,163.8724,153.0766
South Asia,,1959,163.9341,153.1252
South Asia,,1960,163.9963,153.1706
South Asia,,1961,164.0581,153.2125
South Asia,,1962,164.1179,153.2509
South Asia,,1963,164.1739,153.284
South Asia,,1964,164.2246,153.311
South Asia,,1965,164.27,153.3314
South Asia,,1966,164.3117,153.3462
South Asia,,1967,164.351,153.3565
South Asia,,1968,164.3891,153.3622
South Asia,,1969,164.4279,153.3635
South Asia,,1970,164.4678,153.3608
South Asia,,1971,164.509,153.3545
South Asia,,1972,164.5515,153.3457
South Asia,,1973,164.5956,153.3348
South Asia,,1974,164.641,153.3234
South Asia,,1975,164.6873,153.3108
South Asia,,1976,164.733,153.2972
South Asia,,1977,164.7764,153.2827
South Asia,,1978,164.817,153.2677
South Asia,,1979,164.855,153.2532
South Asia,,1980,164.891,153.241
South Asia,,1981,164.926,153.2318
South Asia,,1982,164.9598,153.2263
South Asia,,1983,164.9916,153.2246
South Asia,,1984,165.0211,153.2259
South Asia,,1985,165.0477,153.2293
South Asia,,1986,165.0716,153.234
South Asia,,1987,165.0922,153.2391
South Asia,,1988,165.1106,153.2438
South Asia,,1989,165.1278,153.2485
South Asia,,1990,165.1444,153.2534
South Asia,,1991,165.1611,153.2594
South Asia,,1992,165.1781,153.2662
South Asia,,1993,165.195,153.2737
South Asia,,1994,165.2116,153.2811
South Asia,,1995,165.2282,153.2888
South Asia,,1996,165.2444,153.2966
South Korea,KOR,1896,159.7517943,142.1743719
South Korea,KOR,1897,159.8866145,142.4330681
South Korea,KOR,1898,160.0223806,142.6921154
South Korea,KOR,1899,160.1587453,142.9512658
South Korea,KOR,1900,160.2951293,143.2103921
South Korea,KOR,1901,160.4316207,143.4692681
South Korea,KOR,1902,160.5682126,143.7272249
South Korea,KOR,1903,160.7046492,143.9837855
South Korea,KOR,1904,160.840617,144.2386485
South Korea,KOR,1905,160.9760643,144.4920416
South Korea,KOR,1906,161.11059,144.7436396
South Korea,KOR,1907,161.2447773,144.9937541
South Korea,KOR,1908,161.3785276,145.2420874
South Korea,KOR,1909,161.5124363,145.4891565
South Korea,KOR,1910,161.6467703,145.7357222
South Korea,KOR,1911,161.7828459,145.9823349
South Korea,KOR,1912,161.9204682,146.2295644
South Korea,KOR,1913,162.0599279,146.4780722
South Korea,KOR,1914,162.2014549,146.7277476
South Korea,KOR,1915,162.3457538,146.9791418
South Korea,KOR,1916,162.492775,147.232718
South Korea,KOR,1917,162.6431399,147.4896909
South Korea,KOR,1918,162.7971288,147.750465
South Korea,KOR,1919,162.9536054,148.0144971
South Korea,KOR,1920,163.1122526,148.2816836
South Korea,KOR,1921,163.2716087,148.551347
South Korea,KOR,1922,163.4305531,148.8227731
South Korea,KOR,1923,163.5891569,149.0951393
South Korea,KOR,1924,163.7476528,149.3686095
South Korea,KOR,1925,163.9078138,149.6450782
South Korea,KOR,1926,164.0710005,149.9251999
South Korea,KOR,1927,164.2381262,150.208881
South Korea,KOR,1928,164.408951,150.4963971
South Korea,KOR,1929,164.5825255,150.7868034
South Korea,KOR,1930,164.757469,151.0789334
South Korea,KOR,1931,164.9323525,151.3697599
South Korea,KOR,1932,165.1059658,151.6585118
South Korea,KOR,1933,165.2787391,151.9452216
South Korea,KOR,1934,165.4506461,152.2300287
South Korea,KOR,1935,165.6220829,152.5136578
South Korea,KOR,1936,165.7929519,152.7958923
South Korea,KOR,1937,165.9635089,153.0759894
South Korea,KOR,1938,166.1336106,153.3534092
South Korea,KOR,1939,166.3024868,153.6268183
South Korea,KOR,1940,166.4704126,153.8949178
South Korea,KOR,1941,166.6384366,154.1565188
South Korea,KOR,1942,166.8082615,154.4116148
South Korea,KOR,1943,166.980919,154.6603272
South Korea,KOR,1944,167.1558238,154.9025716
South Korea,KOR,1945,167.3333539,155.1381269
South Korea,KOR,1946,167.5130266,155.367332
South Korea,KOR,1947,167.6954092,155.5894878
South Korea,KOR,1948,167.8806431,155.8045648
South Korea,KOR,1949,168.0686008,156.0134843
South Korea,KOR,1950,168.2588185,156.2171607
South Korea,KOR,1951,168.4506988,156.4163359
South Korea,KOR,1952,168.6439145,156.6108895
South Korea,KOR,1953,168.8392974,156.8017032
South Korea,KOR,1954,169.0365624,156.9889307
South Korea,KOR,1955,169.2351443,157.1728084
South Korea,KOR,1956,169.4343127,157.353499
South Korea,KOR,1957,169.6352265,157.531807
South Korea,KOR,1958,169.83877,157.7086755
South Korea,KOR,1959,170.0449808,157.8848188
South Korea,KOR,1960,170.2544431,158.0616788
South Korea,KOR,1961,170.4665255,158.239387
South Korea,KOR,1962,170.6788944,158.4174112
South Korea,KOR,1963,170.889436,158.5943215
South Korea,KOR,1964,171.0962431,158.7685181
South Korea,KOR,1965,171.2988681,158.9386063
South Korea,KOR,1966,171.4975135,159.1040135
South Korea,KOR,1967,171.6922588,159.265017
South Korea,KOR,1968,171.8838275,159.4209963
South Korea,KOR,1969,172.0729717,159.5712334
South Korea,KOR,1970,172.2598813,159.7161948
South Korea,KOR,1971,172.4442037,159.8559727
South Korea,KOR,1972,172.6252304,159.9906661
South Korea,KOR,1973,172.8024556,160.1209395
South Korea,KOR,1974,172.9751906,160.2476471
South Korea,KOR,1975,173.1420055,160.3698008
South Korea,KOR,1976,173.3009056,160.4869408
South Korea,KOR,1977,173.4496885,160.5983553
South Korea,KOR,1978,173.588324,160.7045776
South Korea,KOR,1979,173.7178406,160.8062934
South Korea,KOR,1980,173.8385056,160.9054876
South Korea,KOR,1981,173.9521526,161.0039263
South Korea,KOR,1982,174.0583457,161.1020861
South Korea,KOR,1983,174.1569207,161.201019
South Korea,KOR,1984,174.2474868,161.3001562
South Korea,KOR,1985,174.3293122,161.3980229
South Korea,KOR,1986,174.4034076,161.4936766
South Korea,KOR,1987,174.4698583,161.5864828
South Korea,KOR,1988,174.5296157,161.6757808
South Korea,KOR,1989,174.5847357,161.7620054
South Korea,KOR,1990,174.6361494,161.8454973
South Korea,KOR,1991,174.6849474,161.9281422
South Korea,KOR,1992,174.732729,162.0102044
South Korea,KOR,1993,174.7797798,162.0918197
South Korea,KOR,1994,174.8266259,162.1730113
South Korea,KOR,1995,174.8732023,162.2540407
South Korea,KOR,1996,174.9196246,162.3352853
Spain,ESP,1896,162.2902593,151.1089341
Spain,ESP,1897,162.3736853,151.1867574
Spain,ESP,1898,162.4573722,151.2648009
Spain,ESP,1899,162.5413887,151.3429404
Spain,ESP,1900,162.6253387,151.4209403
Spain,ESP,1901,162.7100296,151.4992208
Spain,ESP,1902,162.7956278,151.577607
Spain,ESP,1903,162.8816724,151.656084
Spain,ESP,1904,162.9679757,151.734375
Spain,ESP,1905,163.0546028,151.8126216
Spain,ESP,1906,163.1421541,151.8916829
Spain,ESP,1907,163.2312943,151.9721722
Spain,ESP,1908,163.3235493,152.0545963
Spain,ESP,1909,163.4194421,152.140536
Spain,ESP,1910,163.5200752,152.2314089
Spain,ESP,1911,163.6271773,152.3289819
Spain,ESP,1912,163.7426559,152.4343213
Spain,ESP,1913,163.8657714,152.5479278
Spain,ESP,1914,163.9960369,152.6706817
Spain,ESP,1915,164.1326989,152.8026407
Spain,ESP,1916,164.2750511,152.9431262
Spain,ESP,1917,164.4229439,153.0913481
Spain,ESP,1918,164.5752406,153.2460501
Spain,ESP,1919,164.7308904,153.4059205
Spain,ESP,1920,164.8895,153.570318
Spain,ESP,1921,165.0506903,153.7381494
Spain,ESP,1922,165.2119743,153.9085818
Spain,ESP,1923,165.3720141,154.0794492
Spain,ESP,1924,165.5306209,154.2509617
Spain,ESP,1925,165.688677,154.424509
Spain,ESP,1926,165.8462455,154.5995871
Spain,ESP,1927,166.0037911,154.7754372
Spain,ESP,1928,166.161177,154.9517388
Spain,ESP,1929,166.3179361,155.1285668
Spain,ESP,1930,166.4746233,155.3054384
Spain,ESP,1931,166.6310636,155.4800947
Spain,ESP,1932,166.7868982,155.6532513
Spain,ESP,1933,166.9445541,155.8260993
Spain,ESP,1934,167.1063069,156.0004109
Spain,ESP,1935,167.2731335,156.1759129
Spain,ESP,1936,167.4430952,156.3519864
Spain,ESP,1937,167.6157474,156.5273123
Spain,ESP,1938,167.790651,156.7000632
Spain,ESP,1939,167.9673313,156.8684891
Spain,ESP,1940,168.1445747,157.0309618
Spain,ESP,1941,168.3223756,157.1861585
Spain,ESP,1942,168.5028287,157.3352214
Spain,ESP,1943,168.6889789,157.4802179
Spain,ESP,1944,168.8811095,157.6233914
Spain,ESP,1945,169.0800041,157.7655251
Spain,ESP,1946,169.2867759,157.908296
Spain,ESP,1947,169.5002256,158.0531321
Spain,ESP,1948,169.7204586,158.2003733
Spain,ESP,1949,169.9452249,158.350131
Spain,ESP,1950,170.1736427,158.5036789
Spain,ESP,1951,170.4035098,158.6611587
Spain,ESP,1952,170.6337655,158.82245
Spain,ESP,1953,170.8643469,158.9879425
Spain,ESP,1954,171.0948385,159.1572867
Spain,ESP,1955,171.3239088,159.3309253
Spain,ESP,1956,171.5501658,159.5075921
Spain,ESP,1957,171.77467,159.6876755
Spain,ESP,1958,171.9976868,159.8708831
Spain,ESP,1959,172.2179495,160.0557231
Spain,ESP,1960,172.4342402,160.2412968
Spain,ESP,1961,172.646601,160.426647
Spain,ESP,1962,172.854729,160.609524
Spain,ESP,1963,173.0569086,160.7868386
Spain,ESP,1964,173.2500245,160.9559488
Spain,ESP,1965,173.4342061,161.1151448
Spain,ESP,1966,173.6114563,161.2643165
Spain,ESP,1967,173.7836344,161.4054452
Spain,ESP,1968,173.952673,161.5391493
Spain,ESP,1969,174.1209539,161.6669368
Spain,ESP,1970,174.2887801,161.7885822
Spain,ESP,1971,174.4555349,161.9050297
Spain,ESP,1972,174.619745,162.0162696
Spain,ESP,1973,174.7796997,162.1215872
Spain,ESP,1974,174.9338546,162.2205722
Spain,ESP,1975,175.0798771,162.3125975
Spain,ESP,1976,175.215857,162.3972615
Spain,ESP,1977,175.3406437,162.4740751
Spain,ESP,1978,175.4542426,162.5436422
Spain,ESP,1979,175.5572995,162.607012
Spain,ESP,1980,175.6515022,162.6661863
Spain,ESP,1981,175.7402326,162.722524
Spain,ESP,1982,175.8250681,162.7772559
Spain,ESP,1983,175.9055926,162.8314527
Spain,ESP,1984,175.9804407,162.8846302
Spain,ESP,1985,176.0485017,162.9361919
Spain,ESP,1986,176.110101,162.9857499
Spain,ESP,1987,176.1660381,163.033384
Spain,ESP,1988,176.2177905,163.0783843
Spain,ESP,1989,176.2671077,163.1210348
Spain,ESP,1990,176.3143434,163.1612601
Spain,ESP,1991,176.3607917,163.2010006
Spain,ESP,1992,176.4074264,163.240556
Spain,ESP,1993,176.4542004,163.2802495
Spain,ESP,1994,176.5008117,163.319335
Spain,ESP,1995,176.5473603,163.3585462
Spain,ESP,1996,176.5938671,163.3978007
Sri Lanka,LKA,1896,156.9238857,145.2635061
Sri Lanka,LKA,1897,157.0516475,145.3679547
Sri Lanka,LKA,1898,157.179348,145.4725812
Sri Lanka,LKA,1899,157.3072211,145.5772197
Sri Lanka,LKA,1900,157.4346839,145.6812294
Sri Lanka,LKA,1901,157.5626635,145.7846045
Sri Lanka,LKA,1902,157.690812,145.8873707
Sri Lanka,LKA,1903,157.8186698,145.9885266
Sri Lanka,LKA,1904,157.9464025,146.0881722
Sri Lanka,LKA,1905,158.0734175,146.186265
Sri Lanka,LKA,1906,158.1995243,146.2826297
Sri Lanka,LKA,1907,158.3247687,146.3770198
Sri Lanka,LKA,1908,158.4494285,146.4703241
Sri Lanka,LKA,1909,158.57364,146.5623162
Sri Lanka,LKA,1910,158.698355,146.6541911
Sri Lanka,LKA,1911,158.8241805,146.7460929
Sri Lanka,LKA,1912,158.9515559,146.838423
Sri Lanka,LKA,1913,159.0797597,146.9318699
Sri Lanka,LKA,1914,159.2081699,147.0266221
Sri Lanka,LKA,1915,159.3358723,147.1230713
Sri Lanka,LKA,1916,159.4624232,147.2217281
Sri Lanka,LKA,1917,159.5876678,147.3230647
Sri Lanka,LKA,1918,159.7109762,147.4273503
Sri Lanka,LKA,1919,159.8309403,147.5348786
Sri Lanka,LKA,1920,159.9472662,147.6461939
Sri Lanka,LKA,1921,160.0594163,147.7609396
Sri Lanka,LKA,1922,160.1672709,147.8798603
Sri Lanka,LKA,1923,160.2709152,148.0025404
Sri Lanka,LKA,1924,160.37146,148.1297469
Sri Lanka,LKA,1925,160.471794,148.2637351
Sri Lanka,LKA,1926,160.5725414,148.4044516
Sri Lanka,LKA,1927,160.6732903,148.5503219
Sri Lanka,LKA,1928,160.7748611,148.7002752
Sri Lanka,LKA,1929,160.876803,148.853167
Sri Lanka,LKA,1930,160.9791055,149.007396
Sri Lanka,LKA,1931,161.0816241,149.1617458
Sri Lanka,LKA,1932,161.184702,149.3170617
Sri Lanka,LKA,1933,161.2897794,149.4740733
Sri Lanka,LKA,1934,161.3977205,149.6335322
Sri Lanka,LKA,1935,161.5087954,149.7957316
Sri Lanka,LKA,1936,161.6212948,149.9590302
Sri Lanka,LKA,1937,161.7338857,150.12223
Sri Lanka,LKA,1938,161.8454346,150.283625
Sri Lanka,LKA,1939,161.954888,150.4414162
Sri Lanka,LKA,1940,162.0622322,150.5948561
Sri Lanka,LKA,1941,162.1677611,150.744325
Sri Lanka,LKA,1942,162.2735263,150.8907088
Sri Lanka,LKA,1943,162.3812688,151.0357216
Sri Lanka,LKA,1944,162.4907604,151.1807239
Sri Lanka,LKA,1945,162.6016369,151.3249963
Sri Lanka,LKA,1946,162.7139215,151.4678998
Sri Lanka,LKA,1947,162.8264815,151.6085411
Sri Lanka,LKA,1948,162.9390186,151.7456537
Sri Lanka,LKA,1949,163.0506542,151.8778247
Sri Lanka,LKA,1950,163.1611838,152.0043308
Sri Lanka,LKA,1951,163.2687587,152.1240631
Sri Lanka,LKA,1952,163.3717414,152.2358437
Sri Lanka,LKA,1953,163.4702954,152.3392194
Sri Lanka,LKA,1954,163.5635756,152.433636
Sri Lanka,LKA,1955,163.6513813,152.5195268
Sri Lanka,LKA,1956,163.733371,152.5974889
Sri Lanka,LKA,1957,163.8100861,152.668367
Sri Lanka,LKA,1958,163.8815956,152.7329778
Sri Lanka,LKA,1959,163.9475397,152.7923569
Sri Lanka,LKA,1960,164.008633,152.8477357
Sri Lanka,LKA,1961,164.0650557,152.8995323
